clean_url,clicks,impressions,type,priority,suggested_redirect
https://enviroaqua.com.au/product/19l-vertical-solar-system-water-pressure-tank-expantion-tank-5-06-gallons/,0,86,product,critical,301 → /products/19l-vertical-solar-system-water-pressure-tank-expantion-tank-5-06-gallons (Shopify standard)
https://enviroaqua.com.au/product/shower-filter-with-kdf-carbon-great-for-chlorine-skin-allergies-enviro-aqua/,0,86,product,critical,301 → /products/shower-filter-with-kdf-carbon-great-for-chlorine-skin-allergies-enviro-aqua (Shopify standard)
https://enviroaqua.com.au/bathroom/product/bathroom-wall-basin-sink-shower-mixer-tap-faucet-round-chrome-bath-spout-wels/,0,84,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/water-filter-fitting-tee-quick-connect-3-8enviro-aqua/,0,76,product,critical,301 → /products/water-filter-fitting-tee-quick-connect-3-8enviro-aqua (Shopify standard)
https://enviroaqua.com.au/product/standard-carbon-water-filter-cartridge-coconut-activated-carbon-filter-cto-20-x-2-5-5-micron/,0,75,product,critical,301 → /products/standard-carbon-water-filter-cartridge-coconut-activated-carbon-filter-cto-20-x-2-5-5-micron (Shopify standard)
https://enviroaqua.com.au/bathroom/product/brush-surface-flexible-hose-single-handle-pull-out-kitchen-tap-pull-down-wels-2/,0,70,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/2-x-water-filter-fitting-tee-quick-connect-1-4-tee-6mm-fridge-enviro-aqua/,0,70,product,critical,301 → /products/2-x-water-filter-fitting-tee-quick-connect-1-4-tee-6mm-fridge-enviro-aqua (Shopify standard)
https://enviroaqua.com.au/bathroom/product/brushed-nickel-pull-out-down-kitchen-tap-swivel-spout-laundry-sink-mixer/,0,69,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product-category/filter-cartridges/page/2/,0,65,product-category,critical,301 → /collections/filter-cartridges
https://enviroaqua.com.au/product/whole-house-water-filter-1-stage-10x2-5-inch-carbon/,0,65,product,critical,301 → /products/whole-house-water-filter-1-stage-10x2-5-inch-carbon (Shopify standard)
https://enviroaqua.com.au/bathroom/product/chrome-round-basin-mixer-bathroom-sink-vanity-faucet-tap-spout-h-13cm/,0,64,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-wood-wall-hung-pvc-600mmtap-drainage-not-inc/,0,64,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/bathroom-wall-basin-sink-shower-mixer-tap-faucet-square-chrome-bath-spout-wels/,0,59,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/ro-fridge-water-filter-pipe-tube-hose-1-4-6mm-tubing-high-pressure-nsf/,0,59,product,critical,301 → /products/ro-fridge-water-filter-pipe-tube-hose-1-4-6mm-tubing-high-pressure-nsf (Shopify standard)
https://enviroaqua.com.au/product/complete-bathroom-package-1b-matte-black-watermark-certified-wels-rated/,0,58,product,critical,301 → /products/complete-bathroom-package-1b-matte-black-watermark-certified-wels-rated (Shopify standard)
https://enviroaqua.com.au/product/complete-bathroom-package-1g-brushed-gold-watermark-certified-wels-rated/,0,58,product,critical,301 → /products/complete-bathroom-package-1g-brushed-gold-watermark-certified-wels-rated (Shopify standard)
https://enviroaqua.com.au/product/12l-vertical-solar-system-water-pressure-tank-expantion-tank-3-2-gallons/,0,56,product,critical,301 → /products/12l-vertical-solar-system-water-pressure-tank-expantion-tank-3-2-gallons (Shopify standard)
https://enviroaqua.com.au/product/granular-activated-carbon-water-filter-cartridges-gac-20-x-2-5-5-micron/,0,56,product,critical,301 → /products/granular-activated-carbon-water-filter-cartridges-gac-20-x-2-5-5-micron (Shopify standard)
https://enviroaqua.com.au/commercial-water-bubblers-vs-water-coolers-australia/,0,55,top-level page (landing/info),high,301 → /pages/commercial-water-bubblers-vs-water-coolers-australia on new site
https://enviroaqua.com.au/bathroom/product/led-oval-bathroom-mirror-smart-makeup-wall-mirror-90cmx60cm/,0,54,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/50m-1-4-6mm-high-pressure-water-filter-tube-reverse-osmosis-tubing/,0,54,product,critical,301 → /products/50m-1-4-6mm-high-pressure-water-filter-tube-reverse-osmosis-tubing (Shopify standard)
https://enviroaqua.com.au/product/standard-sediment-water-filter-cartridge-polypropylene-pp-10-x-2-5-5-micron/,0,53,product,critical,301 → /products/standard-sediment-water-filter-cartridge-polypropylene-pp-10-x-2-5-5-micron (Shopify standard)
https://enviroaqua.com.au/product/standard-sediment-water-filter-cartridge-spun-polypropylene-pp-20-x-4-5-5-micron/,0,53,product,critical,301 → /products/standard-sediment-water-filter-cartridge-spun-polypropylene-pp-20-x-4-5-5-micron (Shopify standard)
https://enviroaqua.com.au/product/10-x-4-5-whole-house-rain-tank-water-filter-5mic-bracket-extra-2-cartridge/,0,52,product,critical,301 → /products/10-x-4-5-whole-house-rain-tank-water-filter-5mic-bracket-extra-2-cartridge (Shopify standard)
https://enviroaqua.com.au/bathroom/product/led-round-bathroom-mirror-smart-makeup-wall-mirror-100cmx50cm/,0,51,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product-category/fittings-parts/page/2/,0,49,product-category,critical,301 → /collections/fittings-parts
https://enviroaqua.com.au/product/complete-bathroom-package-2g-brushed-gold-watermark-certified-wels-rated-2/,0,48,product,critical,301 → /products/complete-bathroom-package-2g-brushed-gold-watermark-certified-wels-rated-2 (Shopify standard)
https://enviroaqua.com.au/product/diverter-valve-tap-connector-for-1-4-tube-benchtop-water-filters/,0,48,product,critical,301 → /products/diverter-valve-tap-connector-for-1-4-tube-benchtop-water-filters (Shopify standard)
https://enviroaqua.com.au/product/twin-20-x-4-5-big-blue-whole-house-water-filter-sys-bb-2-cartridges-setbrac/,0,48,product,critical,301 → /products/twin-20-x-4-5-big-blue-whole-house-water-filter-sys-bb-2-cartridges-setbrac (Shopify standard)
https://enviroaqua.com.au/product/twin-pair-water-filter-cartridges-carbon-sediment-5-micron-20x4-5/,0,48,product,critical,301 → /products/twin-pair-water-filter-cartridges-carbon-sediment-5-micron-20x4-5 (Shopify standard)
https://enviroaqua.com.au/bathroom/product/vanity-cabinet-stone-basin-top-pvc-white-tap-drainage-not-inc-1200-mm-f-s/,0,47,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/brand/best-tank/,0,47,other,medium,Review manually
https://enviroaqua.com.au/product-category/tanks-bladders/page/2/,0,47,product-category,critical,301 → /collections/tanks-bladders
https://enviroaqua.com.au/product/t33-inline-activated-post-carbon-water-filter-cartridges-10-x-2-5/,0,47,product,critical,301 → /products/t33-inline-activated-post-carbon-water-filter-cartridges-10-x-2-5 (Shopify standard)
https://enviroaqua.com.au/product/water-filter-replacement-set-premium-6-stages-5-micron-10/,0,44,product,critical,301 → /products/water-filter-replacement-set-premium-6-stages-5-micron-10 (Shopify standard)
https://enviroaqua.com.au/shop/page/4/,0,43,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/product/10m-1-4-6mm-high-pressure-water-filter-tube-reverse-osmosis-tubing/,0,42,product,critical,301 → /products/10m-1-4-6mm-high-pressure-water-filter-tube-reverse-osmosis-tubing (Shopify standard)
https://enviroaqua.com.au/product/1-4-inline-ball-valve-push-fit-ro-reverse-osmosis-water-filter/,0,40,product,critical,301 → /products/1-4-inline-ball-valve-push-fit-ro-reverse-osmosis-water-filter (Shopify standard)
https://enviroaqua.com.au/product/reverse-osmosis-ro-membrane-400-gpd-approx-1500-litres-per-day/,0,40,product,critical,301 → /products/reverse-osmosis-ro-membrane-400-gpd-approx-1500-litres-per-day (Shopify standard)
https://enviroaqua.com.au/product/commercial-reverse-osmosis-ro-desalination-plant-ro-1500-lpd-400gpd/,0,39,product,critical,301 → /products/commercial-reverse-osmosis-ro-desalination-plant-ro-1500-lpd-400gpd (Shopify standard)
https://enviroaqua.com.au/product-category/water-filters/page/2/,0,37,product-category,critical,301 → /collections/water-filters
https://enviroaqua.com.au/product/10-x-4-5-whole-house-rain-tank-water-filter-system-5mic-big-blue-steel-bracket/,0,36,product,critical,301 → /products/10-x-4-5-whole-house-rain-tank-water-filter-system-5mic-big-blue-steel-bracket (Shopify standard)
https://enviroaqua.com.au/product/pleated-water-filter-cartridge-10-x-4-5-5-micron/,0,36,product,critical,301 → /products/pleated-water-filter-cartridge-10-x-4-5-5-micron (Shopify standard)
https://enviroaqua.com.au/shop/page/5/,0,32,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/bathroom/product/wels-chrome-round-basin-mixer-bathroom-sink-vanity-faucet-tap-spout-2/,0,31,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/6-stage-ro-75-gpd-reverse-osmosis-water-filter-with-alkaline-filter-s304-tap/,0,31,product,critical,301 → /products/6-stage-ro-75-gpd-reverse-osmosis-water-filter-with-alkaline-filter-s304-tap (Shopify standard)
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-white-wall-hung-pvc-800mmtap-drainage-not-inc-2/,0,30,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-white-wall-hung-pvc-600mmtap-drainage-not-inc-2/,0,29,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/2-stages-10-clear-water-filter-1-2-brass-ports-suit-house-caravan-tank-boat/,0,29,product,critical,301 → /products/2-stages-10-clear-water-filter-1-2-brass-ports-suit-house-caravan-tank-boat (Shopify standard)
https://enviroaqua.com.au/shop/page/16/,0,29,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/shop/page/12/,0,28,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/product/5-stage-undersink-home-drinking-ro-water-filter-system-3-way-black-tap/,0,27,product,critical,301 → /products/5-stage-undersink-home-drinking-ro-water-filter-system-3-way-black-tap (Shopify standard)
https://enviroaqua.com.au/bathroom/product/brass-kitchen-mixer-tap-long-swivel-spout-laundry-faucet-sink-tap-nickel-brushed/,0,26,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/good-quality-rectangle-vitreous-vessel-bathroom-sink-white/,0,26,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/back-to-wall-rimless-dual-flush-ceramic-toilet-suite-soft-close-seat-p-trap-wels-2/,0,25,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/led-oval-bathroom-mirror-smart-makeup-wall-mirror-100cmx50cm/,0,25,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-whit-finish-pvc-tap-drainage-not-inc-60cm-f-s-2/,0,25,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/10-x-2-5-single-stage-counter-top-water-filter-system-with-sediment-filter/,0,24,product,critical,301 → /products/10-x-2-5-single-stage-counter-top-water-filter-system-with-sediment-filter (Shopify standard)
https://enviroaqua.com.au/product/digital-ph-meter-tds-tester-analysis-monitor-for-aquarium-pool-r1bo-2/,0,24,product,critical,301 → /products/digital-ph-meter-tds-tester-analysis-monitor-for-aquarium-pool-r1bo-2 (Shopify standard)
https://enviroaqua.com.au/product/in-wall-dual-flush-toilet-button-faceplate-rectangular-design-in-black-chrome-gold-nickel/,0,23,product,critical,301 → /products/in-wall-dual-flush-toilet-button-faceplate-rectangular-design-in-black-chrome-gold-nickel (Shopify standard)
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-wood-finish-pvc-tap-drainage-not-inc-60cm-f-s-2/,0,22,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/bathroom/elements/pages/contact/,0,21,other,medium,Review manually
https://enviroaqua.com.au/whole-house-water-filters-tuggerah-wyong-nsw/,0,21,top-level page (landing/info),high,301 → /pages/whole-house-water-filters-tuggerah-wyong-nsw on new site
https://enviroaqua.com.au/bathroom/product/back-to-wall-rimless-dual-flush-ceramic-toilet-suite-soft-close-seat-p-trap-wels/,0,20,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/5-pics-in-line-alkaline-water-filter-ph-neutralising-cartridge-10/,0,20,product,critical,301 → /products/5-pics-in-line-alkaline-water-filter-ph-neutralising-cartridge-10 (Shopify standard)
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-wood-wall-mount-pvc-800mmtap-drainage-not-inc-2/,0,19,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/5-stage-undersink-home-drinking-reverse-osmosis-ro-water-filter-system-75gpd/,0,19,product,critical,301 → /products/5-stage-undersink-home-drinking-reverse-osmosis-ro-water-filter-system-75gpd (Shopify standard)
https://enviroaqua.com.au/bathroom/elements/banner/,0,18,other,medium,Review manually
https://enviroaqua.com.au/bathroom/product/bathroom-water-saving-round-shower-set-round-rainfall-head-shower-wels-watermark/,0,18,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product/10-clear-sediment-water-filter-1-brass-ports-suit-house-caravan-tank-boat/,0,18,product,critical,301 → /products/10-clear-sediment-water-filter-1-brass-ports-suit-house-caravan-tank-boat (Shopify standard)
https://enviroaqua.com.au/product/poly-spun-water-filter-cartridge-5-micron-sediment-20-x-4-5-whole-house/,0,18,product,critical,301 → /products/poly-spun-water-filter-cartridge-5-micron-sediment-20-x-4-5-whole-house (Shopify standard)
https://enviroaqua.com.au/bathroom/elements/pages/size-chart/,0,17,other,medium,Review manually
https://enviroaqua.com.au/category/whole-house/,0,17,other,medium,Review manually
https://enviroaqua.com.au/product/10-x-4-5-whole-house-rain-tank-water-filter-system-5mic-big-blue-steel-bracket-2/,0,16,product,critical,301 → /products/10-x-4-5-whole-house-rain-tank-water-filter-system-5mic-big-blue-steel-bracket-2 (Shopify standard)
https://enviroaqua.com.au/whole-house-water-filters-terrigal-kincumber-nsw/,0,16,top-level page (landing/info),high,301 → /pages/whole-house-water-filters-terrigal-kincumber-nsw on new site
https://enviroaqua.com.au/bathroom/shop/,0,15,other,medium,Review manually
https://enviroaqua.com.au/colour/polished-chrome/page/1/,0,15,colour taxonomy (Woo attribute),low,301 → /collections/ filtered by colour (or 410)
https://enviroaqua.com.au/product-category/kitchen-taps/page/2/,0,15,product-category,critical,301 → /collections/kitchen-taps
https://enviroaqua.com.au/product-category/plumbing-parts/,0,15,product-category,critical,301 → /collections/plumbing-parts
https://enviroaqua.com.au/product/20″-x-4-5″-heavy-duty-water-filter-with-1-bsp-ports-sediment-filter-included/,0,15,product,critical,301 → /products/20″-x-4-5″-heavy-duty-water-filter-with-1-bsp-ports-sediment-filter-included (Shopify standard)
https://enviroaqua.com.au/shop/page/8/,0,15,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/product-category/accessories/,0,14,product-category,critical,301 → /collections/accessories
https://enviroaqua.com.au/shop/page/7/,0,14,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/bathroom/product/white-vanity-cabinet-stone-basin-top-pvc-tap-drainage-not-inc-900mm-f-s-2/,0,13,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/compare/,0,13,top-level page (landing/info),high,301 → /pages/compare on new site
https://enviroaqua.com.au/product/alkaline-water-filter/,0,13,product,critical,301 → /products/alkaline-water-filter (Shopify standard)
https://enviroaqua.com.au/wp-content/uploads/2021/03/12V-Pump_5.png,0,13,other,medium,Review manually
https://enviroaqua.com.au/bathroom/elements/images/,0,12,other,medium,Review manually
https://enviroaqua.com.au/colour/polished-chrome/page/2/,0,12,colour taxonomy (Woo attribute),low,301 → /collections/ filtered by colour (or 410)
https://enviroaqua.com.au/product/20″-x-4-5″-heavy-duty-water-filter-with-1-bsp-ports-reusable-pleated-filter-included/,0,12,product,critical,301 → /products/20″-x-4-5″-heavy-duty-water-filter-with-1-bsp-ports-reusable-pleated-filter-included (Shopify standard)
https://enviroaqua.com.au/shop/page/11/,0,12,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/watermark-certified-commercial-water-bubblers-wholesale-pricing-australia-wide/,0,12,top-level page (landing/info),high,301 → /pages/watermark-certified-commercial-water-bubblers-wholesale-pricing-australia-wide on new site
https://enviroaqua.com.au/product/10″-x-4-5″-heavy-duty-two-stage-water-filter-with-1-brass-ports-reusable-pleated-filters-included/,0,11,product,critical,301 → /products/10″-x-4-5″-heavy-duty-two-stage-water-filter-with-1-brass-ports-reusable-pleated-filters-included (Shopify standard)
https://enviroaqua.com.au/product/2-stages-undersink-water-filter-system-free-installation/,0,11,product,critical,301 → /products/2-stages-undersink-water-filter-system-free-installation (Shopify standard)
https://enviroaqua.com.au/product/new-4-x-pleated-water-filter-cartridge-20-x-4-5-5-micron-reusable/,0,11,product,critical,301 → /products/new-4-x-pleated-water-filter-cartridge-20-x-4-5-5-micron-reusable (Shopify standard)
https://enviroaqua.com.au/shop/page/10/,0,11,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/bathroom/product/black-round-basin-mixer-bathroom-sink-vanity-faucet-tap-spout-h-29cm-2/,0,10,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/product-category/tanks-bladders/page/1/,0,10,product-category,critical,301 → /collections/tanks-bladders
https://enviroaqua.com.au/product-category/water-filters/page/3/,0,10,product-category,critical,301 → /collections/water-filters
https://enviroaqua.com.au/product/twin-counter-top-bench-top-double-drinking-water-filter-systemextra-cartridges/,0,10,product,critical,301 → /products/twin-counter-top-bench-top-double-drinking-water-filter-systemextra-cartridges (Shopify standard)
https://enviroaqua.com.au/product/twin-undersink-water-filter-systemstainless-stee-tap-extra-replacement-set/,0,10,product,critical,301 → /products/twin-undersink-water-filter-systemstainless-stee-tap-extra-replacement-set (Shopify standard)
https://enviroaqua.com.au/bathroom/product-category/toilet/,0,9,other,medium,Review manually
https://enviroaqua.com.au/product-category/fittings-parts/page/5/,0,9,product-category,critical,301 → /collections/fittings-parts
https://enviroaqua.com.au/product/6w-filters-uv-water-sterilizer-filter-220v/,0,9,product,critical,301 → /products/6w-filters-uv-water-sterilizer-filter-220v (Shopify standard)
https://enviroaqua.com.au/product/premium-pair-water-filter-cartridges-5-mic-carbon-5-mic-sediment-10x2-5-2/,0,9,product,critical,301 → /products/premium-pair-water-filter-cartridges-5-mic-carbon-5-mic-sediment-10x2-5-2 (Shopify standard)
https://enviroaqua.com.au/shop/page/6/,0,9,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/chemical-tanks/,0,8,top-level page (landing/info),high,301 → /pages/chemical-tanks on new site
https://enviroaqua.com.au/product/10″-x-4-5″-heavy-duty-water-filter-with-1-brass-ports-carbon-filter-included/,0,8,product,critical,301 → /products/10″-x-4-5″-heavy-duty-water-filter-with-1-brass-ports-carbon-filter-included (Shopify standard)
https://enviroaqua.com.au/product/bathroom-wall-basin-sink-shower-mixer-tap-faucet-round-chrome-bath-spout-wels/,0,8,product,critical,301 → /products/bathroom-wall-basin-sink-shower-mixer-tap-faucet-round-chrome-bath-spout-wels (Shopify standard)
https://enviroaqua.com.au/shop/page/13/,0,8,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/product/20-x-4-5-whole-house-rain-tank-water-filter-system-5mic-reusablesteel-bracket/,0,7,product,critical,301 → /products/20-x-4-5-whole-house-rain-tank-water-filter-system-5mic-reusablesteel-bracket (Shopify standard)
https://enviroaqua.com.au/product/25kg-aqua-aquarium-fish-tank-carbon/,0,7,product,critical,301 → /products/25kg-aqua-aquarium-fish-tank-carbon (Shopify standard)
https://enviroaqua.com.au/product/3-stage-whole-house-water-filter-replacement-set-20-x-2-5-5-micron/,0,7,product,critical,301 → /products/3-stage-whole-house-water-filter-replacement-set-20-x-2-5-5-micron (Shopify standard)
https://enviroaqua.com.au/product/10-x-2-5-three-stage-undersink-water-filter-system-with-stainless-steel-tap-sediment-carbon-alkaline/,0,6,product,critical,301 → /products/10-x-2-5-three-stage-undersink-water-filter-system-with-stainless-steel-tap-sediment-carbon-alkaline (Shopify standard)
https://enviroaqua.com.au/product/25-pics-activated-post-carbon-water-filter-5-mic10-smell-remover-t33-inline/,0,6,product,critical,301 → /products/25-pics-activated-post-carbon-water-filter-5-mic10-smell-remover-t33-inline (Shopify standard)
https://enviroaqua.com.au/product/gac-carbon-water-filter-10-x-2-5/,0,6,product,critical,301 → /products/gac-carbon-water-filter-10-x-2-5 (Shopify standard)
https://enviroaqua.com.au/product/wall-mounted-toilet-paper-holder-with-cover-polished-chrome/,0,6,product,critical,301 → /products/wall-mounted-toilet-paper-holder-with-cover-polished-chrome (Shopify standard)
https://enviroaqua.com.au/water-bubblers/,0,6,top-level page (landing/info),high,301 → /pages/water-bubblers on new site
https://enviroaqua.com.au/product-category/whole-house/page/2/,0,5,product-category,critical,301 → /collections/whole-house
https://enviroaqua.com.au/product/2-pics-75gpd-reverse-osmosis-membrane-membrane-replacement-filter-280l-per-day/,0,5,product,critical,301 → /products/2-pics-75gpd-reverse-osmosis-membrane-membrane-replacement-filter-280l-per-day (Shopify standard)
https://enviroaqua.com.au/product/5-x-inline-uf-ultrafiltration-filter-cartridge/,0,5,product,critical,301 → /products/5-x-inline-uf-ultrafiltration-filter-cartridge (Shopify standard)
https://enviroaqua.com.au/bathroom/elements/map/,0,4,other,medium,Review manually
https://enviroaqua.com.au/bathroom/elements/pages/,0,4,other,medium,Review manually
https://enviroaqua.com.au/product-category/fittings-parts/page/6/,0,4,product-category,critical,301 → /collections/fittings-parts
https://enviroaqua.com.au/product/4148/,0,4,product,critical,301 → /products/4148 (Shopify standard)
https://enviroaqua.com.au/product/tall-29cm-round-basin-mixer-tap-matte-black-polished-chrome/,0,4,product,critical,301 → /products/tall-29cm-round-basin-mixer-tap-matte-black-polished-chrome (Shopify standard)
https://enviroaqua.com.au/product/water-filter-cartridges-0-5-mic-sediment-10x2-5-standard-pp/,0,4,product,critical,301 → /products/water-filter-cartridges-0-5-mic-sediment-10x2-5-standard-pp (Shopify standard)
https://enviroaqua.com.au/shop/page/22/,0,4,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/bathroom/elements/lightbox/,0,3,other,medium,Review manually
https://enviroaqua.com.au/bathroom/elements/testemonials/,0,3,other,medium,Review manually
https://enviroaqua.com.au/cart/,0,3,top-level page (landing/info),high,301 → /pages/cart on new site
https://enviroaqua.com.au/product-category/filter-cartridges/page/3/,0,3,product-category,critical,301 → /collections/filter-cartridges
https://enviroaqua.com.au/product-category/whole-house/page/3/,0,3,product-category,critical,301 → /collections/whole-house
https://enviroaqua.com.au/product/10″-x-2-5″-premium-water-filter-with-3-4-brass-ports-carbon-filter-included/,0,3,product,critical,301 → /products/10″-x-2-5″-premium-water-filter-with-3-4-brass-ports-carbon-filter-included (Shopify standard)
https://enviroaqua.com.au/product/10″-x-4-5″-heavy-duty-two-stage-water-filter-with-1-brass-ports-sediment-and-carbon-filters-included/,0,3,product,critical,301 → /products/10″-x-4-5″-heavy-duty-two-stage-water-filter-with-1-brass-ports-sediment-and-carbon-filters-included (Shopify standard)
https://enviroaqua.com.au/product/complete-bathroom-package-4g-brushed-gold-watermark-certified-wels-rated/,0,3,product,critical,301 → /products/complete-bathroom-package-4g-brushed-gold-watermark-certified-wels-rated (Shopify standard)
https://enviroaqua.com.au/product/rimless-wash-down-water-closet-commode-p-trap-wc-ceramic-2-piece-toilet-wels/,0,3,product,critical,301 → /products/rimless-wash-down-water-closet-commode-p-trap-wc-ceramic-2-piece-toilet-wels (Shopify standard)
https://enviroaqua.com.au/product/twin-counter-bench-top-water-filter-system-include-filtersextra-replacement-set/,0,3,product,critical,301 → /products/twin-counter-bench-top-water-filter-system-include-filtersextra-replacement-set (Shopify standard)
https://enviroaqua.com.au/wp-content/uploads/2024/10/vanity_cabinet_1.png,0,3,other,medium,Review manually
https://enviroaqua.com.au/2024/10/,0,2,other,medium,Review manually
https://enviroaqua.com.au/bathroom/featured_item_category/design/,0,2,other,medium,Review manually
https://enviroaqua.com.au/bathroom/product/vanity-cabinetceramic-basin-top-wood-finish-pvc-tap-drainage-not-inc-60cm-f-s/,0,2,bathroom-product (duplicate canonical),critical,301 → canonical /products/<slug> on new site
https://enviroaqua.com.au/colour/shiny-gold/,0,2,colour taxonomy (Woo attribute),low,301 → /collections/ filtered by colour (or 410)
https://enviroaqua.com.au/home-fashion/,0,2,top-level page (landing/info),high,301 → /pages/home-fashion on new site
https://enviroaqua.com.au/product/12cm-bathroom-mixer-tap-in-polished-chrome/,0,2,product,critical,301 → /products/12cm-bathroom-mixer-tap-in-polished-chrome (Shopify standard)
https://enviroaqua.com.au/product/premium-3-stages-undersink-water-filter-sys-0-01-mic-uf-fittingstapcartridges/,0,2,product,critical,301 → /products/premium-3-stages-undersink-water-filter-sys-0-01-mic-uf-fittingstapcartridges (Shopify standard)
https://enviroaqua.com.au/product/premium-single-water-filter-system-with-cartridgespanner-caravan-whole-house/,0,2,product,critical,301 → /products/premium-single-water-filter-system-with-cartridgespanner-caravan-whole-house (Shopify standard)
https://enviroaqua.com.au/shop/page/15/,0,2,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/shop/page/18/,0,2,shop archive,medium,301 → /collections/all
https://enviroaqua.com.au/whole-house/,0,2,top-level page (landing/info),high,301 → /pages/whole-house on new site
https://enviroaqua.com.au/wp-content/uploads/2020/07/s-l1600-1-54.jpg,0,2,other,medium,Review manually
https://enviroaqua.com.au/wp-content/uploads/2021/03/pump_kit-600x600.jpg,0,2,other,medium,Review manually
